Station Name,Time Period,Avg Daily Entries_x,Date,Avg. Daily Rides,City,State,Line,Time Category,Quarter,Metro Lines,Weekday/Weekend,Service Hours,Average fare_x,Avg Daily Tapped Entries_y,Avg Daily NonTap Entries_y,Avg Daily Entries_y,Average fare_y,Total Expected Revenue_y,Actual Revenue_y,Revenue loss_y,Paying Riders_y,Non Paying Riders_y
Farragut West,Evening,1.8K,45448,1800, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,1754,43,1797,2.4,4312.8,4209.6,103.2,0.97607123,0.02392877
Farragut West,PM Peak,7.9K,45448,7900, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,7726,155,7881,2.4,18914.4,18542.4,372,0.980332445,0.019667555
Farragut West,Midday,2.3K,45448,2300, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,2219,61,2280,2.4,5472,5325.6,146.4,0.973245614,0.026754386
Farragut West,AM Peak,1.1K,45448,1100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,1054,26,1080,2.4,2592,2529.6,62.4,0.975925926,0.024074074
Farragut West,Late Night,0.1K,45458,100, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,82,2,84,2.4,201.6,196.8,4.8,0.976190476,0.023809524
Farragut West,Evening,0.8K,45458,800, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,753,31,784,2.4,1881.6,1807.2,74.4,0.960459184,0.039540816
Farragut West,PM Peak,1.1K,45458,1100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1056,40,1096,2.4,2630.4,2534.4,96,0.96350365,0.03649635
Farragut West,Midday,1.2K,45458,1200, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1167,36,1203,2.4,2887.2,2800.8,86.4,0.970074813,0.029925187
Farragut West,AM Peak,0.2K,45458,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,175,9,184,2.4,441.6,420,21.6,0.951086957,0.048913043
Farragut West,Late Night,0.0K,45357,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,7,0,7,2.4,16.8,16.8,0,1,0
Farragut West,Evening,1.7K,45357,1700, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,1633,74,1707,2.4,4096.8,3919.2,177.6,0.96,0.04
Farragut West,PM Peak,7.9K,45357,7900, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,7710,168,7878,2.4,18907.2,18504,403.2,0.98,0.02
Farragut West,Midday,2.0K,45357,2000, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1911,84,1995,2.4,4788,4586.4,201.6,0.96,0.04
Farragut West,AM Peak,0.8K,45357,800, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,825,22,847,2.4,2032.8,1980,52.8,0.97,0.03
Farragut West,Late Night,0.1K,45374,100, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,77,3,80,2.4,192,184.8,7.2,0.9625,0.0375
Farragut West,Evening,0.8K,45374,800, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,759,41,800,2.4,1920,1821.6,98.4,0.94875,0.05125
Farragut West,PM Peak,1.2K,45374,1200, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1177,48,1225,2.4,2940,2824.8,115.2,0.960816327,0.039183673
Farragut West,Midday,1.1K,45374,1100, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1042,53,1095,2.4,2628,2500.8,127.2,0.951598174,0.048401826
Farragut West,AM Peak,0.1K,45374,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,130,13,143,2.4,343.2,312,31.2,0.909090909,0.090909091
Farragut West,Late Night,0.0K,45539,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,12,0,12,2.4,28.8,28.8,0,1,0
Farragut West,Evening,1.5K,45539,1500, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,1454,8,1462,2.4,3508.8,3489.6,19.2,0.994528044,0.005471956
Farragut West,PM Peak,7.5K,45539,7500, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,7438,55,7493,2.4,17983.2,17851.2,132,0.992659816,0.007340184
Farragut West,Midday,2.0K,45539,2000, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1928,25,1953,2.4,4687.2,4627.2,60,0.987199181,0.012800819
Farragut West,AM Peak,0.8K,45539,800, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,811,8,819,2.4,1965.6,1946.4,19.2,0.99023199,0.00976801
Farragut West,Late Night,0.1K,45556,100, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekend,12am-Close,2.4,105,1,106,2.4,254.4,252,2.4,0.990566038,0.009433962
Farragut West,Evening,0.8K,45556,800, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,741,15,756,2.4,1814.4,1778.4,36,0.98015873,0.01984127
Farragut West,PM Peak,1.1K,45556,1100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1071,29,1100,2.4,2640,2570.4,69.6,0.973636364,0.026363636
Farragut West,Midday,1.3K,45556,1300, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1255,48,1303,2.4,3127.2,3012,115.2,0.963161934,0.036838066
Farragut West,AM Peak,0.2K,45556,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,172,10,182,2.4,436.8,412.8,24,0.945054945,0.054945055
Federal Center SW,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,4,0,4,2.4,9.6,9.6,0,1,0
Federal Center SW,Evening,0.2K,45630,200, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,186,8,194,2.4,465.6,446.4,19.2,0.958762887,0.041237113
Federal Center SW,PM Peak,2.2K,45630,2200, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2136,56,2192,2.4,5260.8,5126.4,134.4,0.974452555,0.025547445
Federal Center SW,Midday,0.6K,45630,600, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,560,17,577,2.4,1384.8,1344,40.8,0.970537262,0.029462738
Federal Center SW,AM Peak,0.2K,45630,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,227,5,232,2.4,556.8,544.8,12,0.978448276,0.021551724
Federal Center SW,Late Night,0.0K,45647,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
Federal Center SW,Evening,0.1K,45647,100, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,54,1,55,2.4,132,129.6,2.4,0.981818182,0.018181818
Federal Center SW,PM Peak,0.4K,45647,400, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,367,12,379,2.4,909.6,880.8,28.8,0.968337731,0.031662269
Federal Center SW,Midday,0.3K,45647,300, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,282,12,294,2.4,705.6,676.8,28.8,0.959183673,0.040816327
Federal Center SW,AM Peak,0.0K,45647,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,35,5,40,2.4,96,84,12,0.875,0.125
Federal Center SW,Late Night,0.0K,45448,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,9,0,9,2.4,21.6,21.6,0,1,0
Federal Center SW,Evening,0.2K,45448,200, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,171,6,177,2.4,424.8,410.4,14.4,0.966101695,0.033898305
Federal Center SW,PM Peak,2.4K,45448,2400, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2341,26,2367,2.4,5680.8,5618.4,62.4,0.989015632,0.010984368
Federal Center SW,Midday,0.7K,45448,700, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,718,15,733,2.4,1759.2,1723.2,36,0.979536153,0.020463847
Federal Center SW,AM Peak,0.3K,45448,300, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,253,3,256,2.4,614.4,607.2,7.2,0.98828125,0.01171875
Federal Center SW,Late Night,0.0K,45458,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,2,0,2,2.4,4.8,4.8,0,1,0
Federal Center SW,Evening,0.1K,45458,100, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,108,4,112,2.4,268.8,259.2,9.6,0.964285714,0.035714286
Federal Center SW,PM Peak,0.8K,45458,800, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,751,12,763,2.4,1831.2,1802.4,28.8,0.984272608,0.015727392
Federal Center SW,Midday,0.5K,45458,500, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,486,5,491,2.4,1178.4,1166.4,12,0.989816701,0.010183299
Federal Center SW,AM Peak,0.1K,45458,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,60,1,61,2.4,146.4,144,2.4,0.983606557,0.016393443
Federal Center SW,Late Night,0.0K,45357,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Federal Center SW,Evening,0.2K,45357,200, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,191,2,193,2.4,463.2,458.4,4.8,0.99,0.01
Federal Center SW,PM Peak,2.1K,45357,2100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2116,23,2139,2.4,5133.6,5078.4,55.2,0.99,0.01
Federal Center SW,Midday,0.5K,45357,500, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,526,4,530,2.4,1272,1262.4,9.6,0.99,0.01
Federal Center SW,AM Peak,0.3K,45357,300, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,254,6,260,2.4,624,609.6,14.4,0.98,0.02
Federal Center SW,Late Night,0.0K,45374,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,3,1,4,2.4,9.6,7.2,2.4,0.75,0.25
Federal Center SW,Evening,0.1K,45374,100, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,140,5,145,2.4,348,336,12,0.965517241,0.034482759
Federal Center SW,PM Peak,0.8K,45374,800, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,768,9,777,2.4,1864.8,1843.2,21.6,0.988416988,0.011583012
Federal Center SW,Midday,0.6K,45374,600, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,577,9,586,2.4,1406.4,1384.8,21.6,0.984641638,0.015358362
Federal Center SW,AM Peak,0.0K,45374,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,45,3,48,2.4,115.2,108,7.2,0.9375,0.0625
Federal Center SW,Late Night,0.0K,45539,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
Federal Center SW,Evening,0.2K,45539,200, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,153,2,155,2.4,372,367.2,4.8,0.987096774,0.012903226
Federal Center SW,PM Peak,1.7K,45539,1700, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,1717,16,1733,2.4,4159.2,4120.8,38.4,0.990767455,0.009232545
Federal Center SW,Midday,0.5K,45539,500, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,487,8,495,2.4,1188,1168.8,19.2,0.983838384,0.016161616
Federal Center SW,AM Peak,0.2K,45539,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,206,3,209,2.4,501.6,494.4,7.2,0.985645933,0.014354067
Federal Center SW,Late Night,0.0K,45556,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekend,12am-Close,2.4,11,0,11,2.4,26.4,26.4,0,1,0
Federal Center SW,Evening,0.2K,45556,200, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,159,3,162,2.4,388.8,381.6,7.2,0.981481481,0.018518519
Federal Center SW,PM Peak,0.7K,45556,700, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,694,15,709,2.4,1701.6,1665.6,36,0.978843441,0.021156559
Federal Center SW,Midday,0.5K,45556,500, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,452,16,468,2.4,1123.2,1084.8,38.4,0.965811966,0.034188034
Federal Center SW,AM Peak,0.1K,45556,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,76,10,86,2.4,206.4,182.4,24,0.88372093,0.11627907
Federal Triangle,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
Federal Triangle,Evening,0.5K,45630,500, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,473,11,484,2.4,1161.6,1135.2,26.4,0.977272727,0.022727273
Federal Triangle,PM Peak,3.7K,45630,3700, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,3600,108,3708,2.4,8899.2,8640,259.2,0.970873786,0.029126214
Federal Triangle,Midday,1.0K,45630,1000, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,924,55,979,2.4,2349.6,2217.6,132,0.943820225,0.056179775
Federal Triangle,AM Peak,0.1K,45630,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,107,8,115,2.4,276,256.8,19.2,0.930434783,0.069565217
Federal Triangle,Late Night,0.1K,45647,100, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,75,5,80,2.4,192,180,12,0.9375,0.0625
Federal Triangle,Evening,0.8K,45647,800, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,742,43,785,2.4,1884,1780.8,103.2,0.94522293,0.05477707
Federal Triangle,PM Peak,1.1K,45647,1100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1049,47,1096,2.4,2630.4,2517.6,112.8,0.957116788,0.042883212
Federal Triangle,Midday,1.1K,45647,1100, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1022,51,1073,2.4,2575.2,2452.8,122.4,0.952469711,0.047530289
Federal Triangle,AM Peak,0.2K,45647,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,189,10,199,2.4,477.6,453.6,24,0.949748744,0.050251256
Federal Triangle,Late Night,0.0K,45448,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,6,0,6,2.4,14.4,14.4,0,1,0
Federal Triangle,Evening,0.5K,45448,500, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,514,17,531,2.4,1274.4,1233.6,40.8,0.967984934,0.032015066
Federal Triangle,PM Peak,4.1K,45448,4100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,4063,68,4131,2.4,9914.4,9751.2,163.2,0.983539095,0.016460905
Federal Triangle,Midday,1.2K,45448,1200, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1156,28,1184,2.4,2841.6,2774.4,67.2,0.976351351,0.023648649
Federal Triangle,AM Peak,0.1K,45448,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,101,3,104,2.4,249.6,242.4,7.2,0.971153846,0.028846154
Federal Triangle,Late Night,0.0K,45458,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,11,0,11,2.4,26.4,26.4,0,1,0
Federal Triangle,Evening,0.3K,45458,300, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,283,16,299,2.4,717.6,679.2,38.4,0.946488294,0.053511706
Federal Triangle,PM Peak,1.2K,45458,1200, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1179,40,1219,2.4,2925.6,2829.6,96,0.967186218,0.032813782
Federal Triangle,Midday,0.6K,45458,600, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,614,34,648,2.4,1555.2,1473.6,81.6,0.947530864,0.052469136
Federal Triangle,AM Peak,0.0K,45458,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,23,4,27,2.4,64.8,55.2,9.6,0.851851852,0.148148148
Federal Triangle,Late Night,0.0K,45357,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,7,2,9,2.4,21.6,16.8,4.8,0.78,0.22
Federal Triangle,Evening,0.4K,45357,400, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,394,18,412,2.4,988.8,945.6,43.2,0.96,0.04
Federal Triangle,PM Peak,3.6K,45357,3600, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,3547,62,3609,2.4,8661.6,8512.8,148.8,0.98,0.02
Federal Triangle,Midday,0.8K,45357,800, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,779,26,805,2.4,1932,1869.6,62.4,0.97,0.03
Federal Triangle,AM Peak,0.1K,45357,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,68,9,77,2.4,184.8,163.2,21.6,0.88,0.12
Federal Triangle,Late Night,0.0K,45374,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,20,1,21,2.4,50.4,48,2.4,0.952380952,0.047619048
Federal Triangle,Evening,0.3K,45374,300, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,251,15,266,2.4,638.4,602.4,36,0.943609023,0.056390977
Federal Triangle,PM Peak,1.6K,45374,1600, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,1597,46,1643,2.4,3943.2,3832.8,110.4,0.972002435,0.027997565
Federal Triangle,Midday,0.8K,45374,800, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,723,27,750,2.4,1800,1735.2,64.8,0.964,0.036
Federal Triangle,AM Peak,0.0K,45374,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,31,8,39,2.4,93.6,74.4,19.2,0.794871795,0.205128205
Federal Triangle,Late Night,0.0K,45539,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,4,1,5,2.4,12,9.6,2.4,0.8,0.2
Federal Triangle,Evening,0.4K,45539,400, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,390,8,398,2.4,955.2,936,19.2,0.979899497,0.020100503
Federal Triangle,PM Peak,3.4K,45539,3400, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,3376,27,3403,2.4,8167.2,8102.4,64.8,0.992065824,0.007934176
Federal Triangle,Midday,0.8K,45539,800, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,817,7,824,2.4,1977.6,1960.8,16.8,0.991504854,0.008495146
Federal Triangle,AM Peak,0.1K,45539,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,106,0,106,2.4,254.4,254.4,0,1,0
Federal Triangle,Late Night,0.0K,45556,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekend,12am-Close,2.4,24,0,24,2.4,57.6,57.6,0,1,0
Federal Triangle,Evening,0.2K,45556,200, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,205,8,213,2.4,511.2,492,19.2,0.962441315,0.037558685
Federal Triangle,PM Peak,0.9K,45556,900, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,893,39,932,2.4,2236.8,2143.2,93.6,0.958154506,0.041845494
Federal Triangle,Midday,0.5K,45556,500, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,457,26,483,2.4,1159.2,1096.8,62.4,0.946169772,0.053830228
Federal Triangle,AM Peak,0.0K,45556,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,15,3,18,2.4,43.2,36,7.2,0.833333333,0.166666667
Foggy Bottom-GWU,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,19,1,20,2.4,48,45.6,2.4,0.95,0.05
Foggy Bottom-GWU,Evening,3.0K,45630,3000, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,2989,51,3040,2.4,7296,7173.6,122.4,0.983223684,0.016776316
Foggy Bottom-GWU,PM Peak,8.3K,45630,8300, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,8134,145,8279,2.4,19869.6,19521.6,348,0.982485807,0.017514193
Foggy Bottom-GWU,Midday,2.9K,45630,2900, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,2852,76,2928,2.4,7027.2,6844.8,182.4,0.974043716,0.025956284
Foggy Bottom-GWU,AM Peak,1.7K,45630,1700, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,1644,46,1690,2.4,4056,3945.6,110.4,0.972781065,0.027218935
Foggy Bottom-GWU,Late Night,0.1K,45647,100, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,124,4,128,2.4,307.2,297.6,9.6,0.96875,0.03125
Foggy Bottom-GWU,Evening,2.2K,45647,2200, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,2130,90,2220,2.4,5328,5112,216,0.959459459,0.040540541
Foggy Bottom-GWU,PM Peak,3.9K,45647,3900, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,3701,177,3878,2.4,9307.2,8882.4,424.8,0.954357916,0.045642084
Foggy Bottom-GWU,Midday,3.1K,45647,3100, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,2882,220,3102,2.4,7444.8,6916.8,528,0.929078014,0.070921986
Foggy Bottom-GWU,AM Peak,0.6K,45647,600, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,538,44,582,2.4,1396.8,1291.2,105.6,0.924398625,0.075601375
Foggy Bottom-GWU,Late Night,0.0K,45448,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,14,1,15,2.4,36,33.6,2.4,0.933333333,0.066666667
